,data,open,high,low,close,Volume,name
173529,20180326,26050,26500,25950,26150,2128572,LG디스플레이
173530,20180327,26000,26150,25400,25700,4658659,LG디스플레이
173531,20180328,25500,26100,25500,25850,2239917,LG디스플레이
173532,20180329,25650,25850,25450,25850,1532386,LG디스플레이
173533,20180330,26250,26650,25900,26150,2787926,LG디스플레이
173534,20180402,26050,26050,25500,25700,2004550,LG디스플레이
173535,20180403,25100,25500,25000,25300,2025852,LG디스플레이
173536,20180404,25200,25300,24550,24650,3245252,LG디스플레이
173537,20180405,24750,25300,24700,24950,1844136,LG디스플레이
173538,20180406,24800,24800,24500,24600,1603904,LG디스플레이
173539,20180409,24750,25750,24750,25550,2516199,LG디스플레이
173540,20180410,25200,25450,24800,25150,2175464,LG디스플레이
173541,20180411,25100,25100,24750,24850,1666772,LG디스플레이
173542,20180412,24750,25350,24700,25100,2067248,LG디스플레이
173543,20180413,25400,25650,24900,24950,1138162,LG디스플레이
173544,20180416,24900,25200,24850,24950,840831,LG디스플레이
173545,20180417,25100,25900,25050,25750,2296473,LG디스플레이
173546,20180418,26000,26200,25750,26050,2440125,LG디스플레이
173547,20180419,26050,26100,25400,25400,2193609,LG디스플레이
173548,20180420,25300,25400,25000,25100,1500454,LG디스플레이
173549,20180423,24900,25150,24700,24900,1486692,LG디스플레이
173550,20180424,24800,25000,24650,24750,1255125,LG디스플레이
173551,20180425,24550,25150,24300,24700,2146253,LG디스플레이
173552,20180426,24650,24700,23650,23900,4371322,LG디스플레이
173553,20180427,23800,24250,23800,23850,3026363,LG디스플레이
173554,20180430,23800,23800,23100,23450,2841329,LG디스플레이
173555,20180502,23450,23800,23350,23400,2379792,LG디스플레이
173556,20180503,23450,23750,23350,23400,2294373,LG디스플레이
173557,20180504,23300,23400,22700,22850,3454308,LG디스플레이
173558,20180508,22750,23050,22300,22350,3365768,LG디스플레이
173559,20180509,22150,22600,22050,22500,2171282,LG디스플레이
173560,20180510,22450,23000,22250,22400,2135653,LG디스플레이
173561,20180511,22550,23450,22500,23300,2342673,LG디스플레이
173562,20180514,23400,23900,23200,23300,1977508,LG디스플레이
173563,20180515,23450,23700,23100,23150,1610542,LG디스플레이
173564,20180516,23000,23050,22600,22950,1386947,LG디스플레이
173565,20180517,23100,23350,22850,22950,1313934,LG디스플레이
173566,20180518,22800,23000,22500,22750,1534293,LG디스플레이
173567,20180521,22750,22800,22350,22500,1041342,LG디스플레이
173568,20180523,22350,23000,22350,22700,2035863,LG디스플레이
173569,20180524,22750,22750,22350,22400,1082832,LG디스플레이
173570,20180525,22350,22450,21950,22050,1839405,LG디스플레이
173571,20180528,22100,22200,21700,22000,1596234,LG디스플레이
173572,20180529,22050,23300,22000,23150,4490612,LG디스플레이
173573,20180530,22950,23000,22400,22450,2722612,LG디스플레이
173574,20180531,22650,22700,22150,22200,2128331,LG디스플레이
173575,20180601,22350,23100,22150,23000,2230384,LG디스플레이
173576,20180604,23250,23700,23000,23100,2102809,LG디스플레이
173577,20180605,22900,22950,22500,22650,2041408,LG디스플레이
173578,20180607,22600,22750,22200,22250,2333275,LG디스플레이
173579,20180608,22350,22600,22200,22350,1697243,LG디스플레이
173580,20180611,22450,22450,22100,22250,1586711,LG디스플레이
173581,20180612,22400,22550,22250,22500,2000644,LG디스플레이
173582,20180614,22700,22750,22000,22150,2296965,LG디스플레이
173583,20180615,22150,22200,21100,21200,4193942,LG디스플레이
173584,20180618,21000,21150,20000,20300,4274096,LG디스플레이
173585,20180619,20150,20450,19600,19750,2910484,LG디스플레이
173586,20180620,19600,19950,19300,19600,2803325,LG디스플레이
173587,20180621,19400,19700,18850,18950,3540731,LG디스플레이
173588,20180622,18550,19250,18550,19000,3424864,LG디스플레이
173589,20180625,19000,19050,18700,18800,2064705,LG디스플레이
173590,20180626,18450,18450,17750,18200,4910756,LG디스플레이
173591,20180627,18200,18800,18100,18300,2453701,LG디스플레이
173592,20180628,18050,18150,17400,17500,3166935,LG디스플레이
173593,20180629,18050,18500,17800,18300,4454897,LG디스플레이
173594,20180702,18400,18700,18050,18150,2631284,LG디스플레이
173595,20180703,18300,18400,17500,17750,2079077,LG디스플레이
173596,20180704,17600,18400,17600,18100,1969669,LG디스플레이
173597,20180705,18100,18550,17800,18250,1718883,LG디스플레이
173598,20180706,18500,18750,17700,18000,3268021,LG디스플레이
173599,20180709,18150,19000,18050,18850,2976090,LG디스플레이
173600,20180710,18900,19800,18700,19600,4591785,LG디스플레이
173601,20180711,20400,20400,19600,19700,4624651,LG디스플레이
173602,20180712,19550,19600,19000,19550,2793125,LG디스플레이
173603,20180713,19650,19750,19350,19600,1695421,LG디스플레이
173604,20180716,19850,20200,19850,19850,1533044,LG디스플레이
173605,20180717,19900,20500,19700,20350,2427313,LG디스플레이
173606,20180718,20450,20750,20250,20300,2099133,LG디스플레이
173607,20180719,20350,21600,20200,21400,4084153,LG디스플레이
173608,20180720,21650,22200,21500,21900,5106185,LG디스플레이
173609,20180723,21950,21950,21050,21150,2226337,LG디스플레이
173610,20180724,21300,21650,20800,21450,2385228,LG디스플레이
173611,20180725,21450,22050,19900,20450,4548875,LG디스플레이
173612,20180726,20450,21450,20300,21300,3770513,LG디스플레이
173613,20180727,21550,21550,21100,21300,1053471,LG디스플레이
173614,20180730,21200,21600,21100,21250,846893,LG디스플레이
173615,20180731,21100,21500,20800,21250,1631513,LG디스플레이
173616,20180801,21300,21950,21300,21650,1843832,LG디스플레이
173617,20180802,22050,22150,21450,21750,1512351,LG디스플레이
173618,20180803,21900,21900,21500,21700,991562,LG디스플레이
173619,20180806,21700,22300,21600,22200,1640667,LG디스플레이
173620,20180807,22450,23100,22400,22600,3765201,LG디스플레이
173621,20180808,22600,22700,21550,21600,4132999,LG디스플레이
173622,20180809,21800,22100,21500,21650,2225121,LG디스플레이
173623,20180810,21700,22550,21700,22150,2237337,LG디스플레이
173624,20180813,22100,22150,21000,21550,1781276,LG디스플레이
173625,20180814,21700,22100,21650,21900,1572252,LG디스플레이
173626,20180816,22050,22700,21750,22450,2918397,LG디스플레이
173627,20180817,22400,22650,22050,22450,1781541,LG디스플레이
173628,20180820,22750,23150,22700,22850,2956133,LG디스플레이
173629,20180821,23150,23300,22750,23250,2624950,LG디스플레이
173630,20180822,23150,23150,22150,22300,3260031,LG디스플레이
173631,20180823,22300,22500,21800,22100,1894248,LG디스플레이
173632,20180824,22000,22000,21150,21450,3263434,LG디스플레이
173633,20180827,21450,21850,20750,21150,3860960,LG디스플레이
173634,20180828,21400,21600,21200,21300,2287271,LG디스플레이
173635,20180829,21500,21600,21350,21450,1702094,LG디스플레이
173636,20180830,21450,21600,21100,21200,1399064,LG디스플레이
173637,20180831,21300,21700,21100,21250,1896815,LG디스플레이
173638,20180903,21300,21500,21150,21200,989760,LG디스플레이
173639,20180904,21300,21450,21200,21400,867070,LG디스플레이
173640,20180905,21550,22400,21400,22050,3352089,LG디스플레이
173641,20180906,22050,22100,21450,21450,2180987,LG디스플레이
173642,20180907,21450,21500,20900,21050,2209096,LG디스플레이
173643,20180910,21100,21200,20800,21200,1404053,LG디스플레이
173644,20180911,21200,21250,20100,20150,3546663,LG디스플레이
173645,20180912,20200,20400,20050,20350,1607003,LG디스플레이
173646,20180913,20350,20650,20250,20250,1612980,LG디스플레이
173647,20180914,20400,20650,20000,20100,2225027,LG디스플레이
173648,20180917,20200,20250,19300,19700,3443480,LG디스플레이
173649,20180918,19500,19750,19400,19650,1503068,LG디스플레이
173650,20180919,19700,19800,18800,19000,3719448,LG디스플레이
173651,20180920,18950,19300,18800,18950,2424881,LG디스플레이
173652,20180921,19200,19250,18950,19000,1573883,LG디스플레이
173653,20180927,19350,19600,19300,19550,2424216,LG디스플레이
173654,20180928,19600,19650,18900,19100,1912030,LG디스플레이
173655,20181001,19050,19200,18700,19200,1435614,LG디스플레이
173656,20181002,19200,19600,19150,19350,1677653,LG디스플레이
173657,20181004,19350,19400,18850,19000,1266722,LG디스플레이
173658,20181005,18800,18950,18300,18650,1831271,LG디스플레이
173659,20181008,18450,18850,18400,18550,1126666,LG디스플레이
173660,20181010,18600,18650,17850,17900,2792453,LG디스플레이
173661,20181011,17200,18000,17150,17350,3492015,LG디스플레이
173662,20181012,17350,18350,17350,18250,2560059,LG디스플레이
173663,20181015,18200,18250,17600,17650,1353289,LG디스플레이
173664,20181016,17700,18250,17700,18050,1118094,LG디스플레이
173665,20181017,18300,18600,17900,18100,1518072,LG디스플레이
173666,20181018,18250,18300,17950,18200,753989,LG디스플레이
173667,20181019,18100,18100,17800,17900,1527043,LG디스플레이
173668,20181022,17800,18300,17800,18200,1057415,LG디스플레이
173669,20181023,18000,18100,17150,17250,3792907,LG디스플레이
173670,20181024,17600,17700,17150,17200,2954555,LG디스플레이
173671,20181025,16600,16950,16350,16700,2996520,LG디스플레이
173672,20181026,16850,16950,16050,16250,2174382,LG디스플레이
173673,20181029,16050,16450,15800,15850,2051503,LG디스플레이
173674,20181030,15600,16150,15600,16050,2066636,LG디스플레이
173675,20181031,16200,16550,15950,16500,1966926,LG디스플레이
173676,20181101,16450,16850,16350,16500,2027448,LG디스플레이
173677,20181102,16650,17600,16600,17450,2250229,LG디스플레이
173678,20181105,17250,17300,16850,17100,1281524,LG디스플레이
173679,20181106,17050,17100,16750,17000,1500511,LG디스플레이
173680,20181107,17050,17300,16650,16750,1804851,LG디스플레이
173681,20181108,17100,17350,16850,17000,1676685,LG디스플레이
173682,20181109,17100,18150,17100,17950,3566050,LG디스플레이
173683,20181112,17800,18750,17800,18100,3149084,LG디스플레이
173684,20181113,17650,18200,17500,18150,1704761,LG디스플레이
173685,20181114,18100,18150,17450,17650,1526921,LG디스플레이
173686,20181115,17550,18050,17550,17850,1153467,LG디스플레이
173687,20181116,17950,18250,17750,17850,1178864,LG디스플레이
173688,20181119,17850,18000,17550,17600,1060437,LG디스플레이
173689,20181120,17350,17750,17350,17700,1157570,LG디스플레이
173690,20181121,17500,17700,17400,17550,1125690,LG디스플레이
173691,20181122,17750,17750,17400,17500,628109,LG디스플레이
173692,20181123,17500,17600,16750,16900,1492419,LG디스플레이
173693,20181126,16950,17350,16950,17300,1070483,LG디스플레이
173694,20181127,17400,17550,17150,17350,1356341,LG디스플레이
173695,20181128,17350,18300,17350,18250,2743583,LG디스플레이
173696,20181129,18250,18500,17850,17950,1389787,LG디스플레이
173697,20181130,17900,17950,17550,17550,2080507,LG디스플레이
173698,20181203,17850,18100,17700,18100,1020684,LG디스플레이
173699,20181204,18100,18250,17500,17650,1517379,LG디스플레이
173700,20181205,17400,17650,17300,17500,746245,LG디스플레이
173701,20181206,17500,17600,16850,16900,1926210,LG디스플레이
173702,20181207,17050,17200,16900,16950,1055854,LG디스플레이
173703,20181210,16800,16900,16600,16800,1317856,LG디스플레이
173704,20181211,16800,17100,16800,17000,1007358,LG디스플레이
173705,20181212,17200,17400,17100,17350,1108899,LG디스플레이
173706,20181213,17450,18250,17350,18250,4303965,LG디스플레이
173707,20181214,18300,18350,17650,17850,2074971,LG디스플레이
173708,20181217,17850,18250,17850,18100,1152705,LG디스플레이
173709,20181218,18050,18450,18050,18300,1836984,LG디스플레이
173710,20181219,18400,18600,18250,18350,1363013,LG디스플레이
173711,20181220,18150,18300,17900,18100,1162463,LG디스플레이
173712,20181221,18100,18200,17950,18050,1230285,LG디스플레이
173713,20181224,18050,18600,18000,18500,1170827,LG디스플레이
173714,20181226,18200,18500,17950,18150,1542076,LG디스플레이
173715,20181227,18400,18400,18050,18200,1027529,LG디스플레이
173716,20181228,18250,18300,17900,18050,793205,LG디스플레이
173717,20190102,18100,18200,17750,17800,1113941,LG디스플레이
173718,20190103,17800,18050,17600,17800,1177579,LG디스플레이
173719,20190104,17750,18200,17500,18200,1238844,LG디스플레이
173720,20190107,18400,18550,18250,18400,1307934,LG디스플레이
173721,20190108,18700,19200,18550,18900,2562731,LG디스플레이
173722,20190109,19150,19350,18900,19000,1830546,LG디스플레이
173723,20190110,19100,19800,18900,19800,3059417,LG디스플레이
173724,20190111,19750,20350,19700,19950,2861945,LG디스플레이
173725,20190114,20000,20050,19700,20000,1299966,LG디스플레이
173726,20190115,20000,20050,19750,19950,1231078,LG디스플레이
173727,20190116,19950,20300,19850,20050,1620397,LG디스플레이
173728,20190117,20050,20450,19800,19950,1383079,LG디스플레이
173729,20190118,20050,20250,19650,20000,1112419,LG디스플레이
173730,20190121,20200,20600,20100,20300,2636644,LG디스플레이
173731,20190122,20350,20400,19550,19750,2079369,LG디스플레이
173732,20190123,19700,20000,19550,19900,989511,LG디스플레이
173733,20190124,19900,20000,19700,19850,982080,LG디스플레이
173734,20190125,19900,20400,19850,20300,2055931,LG디스플레이
173735,20190128,20300,20350,19950,20150,1549538,LG디스플레이
173736,20190129,20150,20600,20100,20500,1935160,LG디스플레이
173737,20190130,20800,21100,19600,19750,4903737,LG디스플레이
173738,20190131,19850,19900,18850,18900,4145813,LG디스플레이
173739,20190201,18950,19300,18900,19050,1826048,LG디스플레이
173740,20190207,19100,19400,19050,19150,1729115,LG디스플레이
173741,20190208,19100,19150,18850,18850,965641,LG디스플레이
173742,20190211,19000,19200,18800,19100,1007139,LG디스플레이
173743,20190212,19050,19400,19000,19300,1128181,LG디스플레이
173744,20190213,19400,19450,18850,18950,1526595,LG디스플레이
173745,20190214,18950,19450,18900,19400,1997138,LG디스플레이
173746,20190215,19400,19500,19050,19350,1250005,LG디스플레이
173747,20190218,19450,19900,19400,19850,2149692,LG디스플레이
173748,20190219,19800,19900,19550,19700,796696,LG디스플레이
173749,20190220,19750,19800,19300,19600,1407737,LG디스플레이
173750,20190221,19550,20650,19500,20550,4282357,LG디스플레이
173751,20190222,20650,20700,20250,20600,1328920,LG디스플레이
173752,20190225,20650,20950,20550,20700,1154868,LG디스플레이
173753,20190226,20750,20900,20450,20850,1070904,LG디스플레이
173754,20190227,20850,21300,20700,21100,1848569,LG디스플레이
173755,20190228,21300,21700,21100,21250,3198398,LG디스플레이
173756,20190304,21350,21600,20600,20800,2504539,LG디스플레이
173757,20190305,20800,21050,20400,20800,1489849,LG디스플레이
173758,20190306,20950,21700,20950,21350,2604973,LG디스플레이
173759,20190307,21400,21500,21200,21300,1298392,LG디스플레이
173760,20190308,21250,21600,21050,21300,1817503,LG디스플레이
173761,20190311,21300,21450,20750,21050,1089633,LG디스플레이
173762,20190312,21250,21450,21050,21150,1945955,LG디스플레이
173763,20190313,20900,21100,20500,20800,2046779,LG디스플레이
173764,20190314,20800,21050,20650,21050,1413701,LG디스플레이
173765,20190315,21000,21150,20750,21100,1505744,LG디스플레이
173766,20190318,21000,21100,20700,20900,1296217,LG디스플레이
173767,20190319,20850,20850,20450,20500,1027707,LG디스플레이
173768,20190320,20450,20650,20250,20500,986643,LG디스플레이
173769,20190321,20550,21250,20550,20800,1858039,LG디스플레이
173770,20190322,21000,21300,20750,20800,1358158,LG디스플레이
173771,20190325,20400,20650,20300,20300,919641,LG디스플레이
173772,20190326,20350,20600,20200,20350,918810,LG디스플레이
173773,20190327,20350,20400,19850,20100,1277175,LG디스플레이
173774,20190328,19900,20000,19350,19350,1512148,LG디스플레이
173775,20190329,19350,19650,19200,19500,1299283,LG디스플레이
173776,20190401,19600,20100,19600,19950,909085,LG디스플레이
173777,20190402,19950,20050,19750,19950,1001742,LG디스플레이
173778,20190403,19800,20050,19650,20000,1288706,LG디스플레이
173779,20190404,20050,20450,19850,20000,1069758,LG디스플레이
173780,20190405,20250,20500,20000,20400,1405705,LG디스플레이
173781,20190408,20450,20850,20300,20750,1337861,LG디스플레이
173782,20190409,21000,21900,20900,21750,3635185,LG디스플레이
173783,20190410,21800,22050,21700,21950,2164980,LG디스플레이
173784,20190411,21950,22200,21700,22100,2297910,LG디스플레이
173785,20190412,21950,22100,21650,21850,1410538,LG디스플레이
173786,20190415,21950,22050,21650,21950,1190435,LG디스플레이
173787,20190416,21750,21900,21250,21850,1764985,LG디스플레이
173788,20190417,21800,22000,21500,21700,1225217,LG디스플레이
173789,20190418,21850,22150,21600,21750,1268732,LG디스플레이
173790,20190419,21800,21900,21450,21500,654732,LG디스플레이
173791,20190422,21450,21650,21150,21250,763072,LG디스플레이
173792,20190423,21400,21650,21100,21250,892309,LG디스플레이
173793,20190424,21450,21500,19900,19900,3839009,LG디스플레이
173794,20190425,19750,19800,19300,19600,3143609,LG디스플레이
173795,20190426,19650,20000,19550,19700,2038700,LG디스플레이
173796,20190429,19700,20350,19500,20250,1722278,LG디스플레이
173797,20190430,20100,20250,19700,19950,1317288,LG디스플레이
173798,20190502,19750,20000,19550,19650,1324004,LG디스플레이
173799,20190503,19700,19800,19350,19400,1766668,LG디스플레이
173800,20190507,19100,19150,18500,18600,2709965,LG디스플레이
173801,20190508,18400,18800,18250,18750,1457287,LG디스플레이
173802,20190509,18700,18700,17950,17950,2819720,LG디스플레이
173803,20190510,18000,18200,17550,17850,2084097,LG디스플레이
173804,20190513,17700,17850,17400,17450,1186623,LG디스플레이
173805,20190514,17300,17750,17100,17550,1405086,LG디스플레이
173806,20190515,17400,17900,17400,17800,1262556,LG디스플레이
173807,20190516,17800,17850,17050,17200,1906449,LG디스플레이
173808,20190517,17450,17500,17050,17200,1189207,LG디스플레이
173809,20190520,17150,17250,16750,16750,1388537,LG디스플레이
173810,20190521,16750,17050,16700,16900,1990588,LG디스플레이
173811,20190522,17000,17050,16700,16900,1282805,LG디스플레이
173812,20190523,16800,16850,16250,16350,2365962,LG디스플레이
173813,20190524,16250,16500,16150,16350,1336577,LG디스플레이
173814,20190527,16550,17100,16550,16700,1770044,LG디스플레이
173815,20190528,16850,17000,16700,16900,2031774,LG디스플레이
173816,20190529,16800,16850,16400,16450,1524018,LG디스플레이
173817,20190530,16450,16650,16350,16550,1841176,LG디스플레이
173818,20190531,16500,17300,16450,17100,2085161,LG디스플레이
173819,20190603,16950,17050,16600,16900,2302256,LG디스플레이
173820,20190604,16950,17200,16850,17000,1074366,LG디스플레이
173821,20190605,17250,17400,16800,16850,1591058,LG디스플레이
173822,20190607,16800,17000,16450,16650,2557292,LG디스플레이
173823,20190610,16950,17150,16900,17150,1320810,LG디스플레이
173824,20190611,17200,17550,17150,17500,1523915,LG디스플레이
173825,20190612,17400,17500,17050,17100,1328544,LG디스플레이
173826,20190613,17100,17200,16850,17100,1769613,LG디스플레이
173827,20190614,17050,17050,16900,16950,1482972,LG디스플레이
173828,20190617,17050,17250,17050,17050,1034299,LG디스플레이
173829,20190618,17100,17150,16950,16950,982524,LG디스플레이
173830,20190619,17100,17250,17050,17100,1584603,LG디스플레이
173831,20190620,17400,18350,17400,18300,4157464,LG디스플레이
173832,20190621,18200,18250,17450,17450,3206330,LG디스플레이
173833,20190624,17700,18100,17700,17850,1489583,LG디스플레이
173834,20190625,17850,17950,17600,17600,984232,LG디스플레이
173835,20190626,17600,17900,17550,17550,860611,LG디스플레이
173836,20190627,17650,17900,17550,17750,974475,LG디스플레이
173837,20190628,17800,17950,17650,17850,814263,LG디스플레이
173838,20190701,17800,17850,17200,17500,1637722,LG디스플레이
173839,20190702,17450,17550,17350,17500,839140,LG디스플레이
173840,20190703,17500,17550,17200,17400,1129898,LG디스플레이
173841,20190704,17350,17650,17250,17500,836284,LG디스플레이
173842,20190705,17450,17650,17300,17400,797418,LG디스플레이
173843,20190708,17300,17300,16450,16550,2269949,LG디스플레이
173844,20190709,16600,16800,16400,16500,1305885,LG디스플레이
173845,20190710,16600,17000,16550,16800,1046068,LG디스플레이
173846,20190711,16850,17200,16800,16800,1875575,LG디스플레이
173847,20190712,16900,17150,16800,17050,613410,LG디스플레이
173848,20190715,17050,17150,16900,16950,582972,LG디스플레이
173849,20190716,17050,17300,17000,17150,682521,LG디스플레이
173850,20190717,17200,17250,16800,16950,776484,LG디스플레이
173851,20190718,16900,17100,16600,16750,994155,LG디스플레이
173852,20190719,16550,16900,16350,16800,1984158,LG디스플레이
173853,20190722,16850,17050,16600,16850,710974,LG디스플레이
173854,20190723,17150,17400,17000,17050,1462129,LG디스플레이
173855,20190724,16700,16850,16350,16400,2296540,LG디스플레이
173856,20190725,16450,16500,15900,16050,2580377,LG디스플레이
173857,20190726,15750,15950,15650,15850,1677820,LG디스플레이
173858,20190729,15850,15950,15600,15700,1219896,LG디스플레이
173859,20190730,15600,15850,15600,15750,713947,LG디스플레이
173860,20190731,15100,15100,14250,14500,12170624,LG디스플레이
173861,20190801,14400,14650,14400,14400,2553640,LG디스플레이
173862,20190802,13950,14200,13550,13600,4849174,LG디스플레이
173863,20190805,13400,13450,12700,12950,6358682,LG디스플레이
173864,20190806,12500,13300,12450,12750,4270975,LG디스플레이
173865,20190807,12700,13050,12550,12650,2794093,LG디스플레이
173866,20190808,12850,13150,12750,13000,2283759,LG디스플레이
173867,20190809,13100,13250,12750,12750,2555468,LG디스플레이
173868,20190812,12850,12900,12550,12700,1707366,LG디스플레이
173869,20190813,12700,13150,12650,12650,2127904,LG디스플레이
173870,20190814,12900,13000,12800,12850,1884473,LG디스플레이
173871,20190816,12700,12800,12550,12650,1347119,LG디스플레이
173872,20190819,12850,13000,12750,12900,1449499,LG디스플레이
173873,20190820,13000,13200,12900,13150,1642047,LG디스플레이
173874,20190821,13050,13150,12950,13000,1635870,LG디스플레이
173875,20190822,13000,13150,12900,13000,1842002,LG디스플레이
173876,20190823,12900,13000,12850,12850,922818,LG디스플레이
173877,20190826,12600,12700,12500,12500,1378767,LG디스플레이
173878,20190827,12650,12750,12550,12600,1248555,LG디스플레이
173879,20190828,12700,12750,12500,12750,1133139,LG디스플레이
173880,20190829,12800,13150,12650,13100,1515231,LG디스플레이
173881,20190830,13300,14050,13250,13950,4674155,LG디스플레이
173882,20190902,14200,14500,13850,13900,3080202,LG디스플레이
173883,20190903,13950,14400,13900,14200,2083192,LG디스플레이
173884,20190904,14250,14350,14000,14300,1485830,LG디스플레이
173885,20190905,14500,14650,14050,14150,2807457,LG디스플레이
173886,20190906,14300,14600,14200,14350,2024855,LG디스플레이
173887,20190909,14450,14600,14250,14250,1451731,LG디스플레이
173888,20190910,14350,14450,14200,14250,1085045,LG디스플레이
173889,20190911,14400,14800,14250,14800,3420374,LG디스플레이
173890,20190916,14850,14950,14600,14950,2282128,LG디스플레이
173891,20190917,14900,15100,14600,14700,2299707,LG디스플레이
173892,20190918,14600,14650,14150,14350,3249490,LG디스플레이
173893,20190919,14400,14800,14350,14700,2101971,LG디스플레이
173894,20190920,14750,14800,14500,14600,1484495,LG디스플레이
173895,20190923,14550,14550,14100,14250,2023134,LG디스플레이
173896,20190924,14300,14400,14200,14300,1612079,LG디스플레이
173897,20190925,14250,14350,14100,14150,1450335,LG디스플레이
173898,20190926,14250,14300,13900,14000,1462355,LG디스플레이
173899,20190927,14000,14100,13700,13700,938123,LG디스플레이
173900,20190930,13650,14200,13650,14150,1249666,LG디스플레이
173901,20191001,14150,14250,13950,14050,1141953,LG디스플레이
173902,20191002,13900,14000,13500,13550,1748240,LG디스플레이
173903,20191004,13500,13900,13450,13450,1519099,LG디스플레이
173904,20191007,13500,13650,13250,13450,1248895,LG디스플레이
173905,20191008,13300,13650,13200,13550,1204880,LG디스플레이
173906,20191010,13600,14200,13550,14050,2801585,LG디스플레이
173907,20191011,14300,14350,14100,14200,1440394,LG디스플레이
173908,20191014,14400,14450,14150,14250,1151558,LG디스플레이
173909,20191015,14400,14400,14150,14200,730362,LG디스플레이
173910,20191016,14300,14500,14150,14300,1598714,LG디스플레이
173911,20191017,14350,14450,14100,14150,874163,LG디스플레이
173912,20191018,14200,14300,13950,14000,851310,LG디스플레이
173913,20191021,14000,14600,14000,14550,2544890,LG디스플레이
173914,20191022,14550,14650,14300,14500,1725536,LG디스플레이
173915,20191023,14450,14500,14100,14200,2446112,LG디스플레이
173916,20191024,13900,14050,13350,13800,2554816,LG디스플레이
173917,20191025,13800,13900,13500,13700,1328344,LG디스플레이
173918,20191028,13750,14200,13700,13800,1293591,LG디스플레이
173919,20191029,13900,14000,13600,13700,1028777,LG디스플레이
173920,20191030,13600,13700,13500,13500,1364216,LG디스플레이
173921,20191031,13550,13800,13500,13650,1263752,LG디스플레이
173922,20191101,13550,13700,13300,13300,1615715,LG디스플레이
173923,20191104,13450,13900,13450,13800,1926460,LG디스플레이
173924,20191105,13850,14600,13850,14550,2978553,LG디스플레이
